id,recency,history,mens,womens,newbie,zip_code,channel,history_segment,segment,visit
35805,1,362.44,0,1,0,Rural,Web,4) $350 - $500,Mens E-Mail,0
2955,10,155.65,0,1,0,Surburban,Phone,2) $100 - $200,No E-Mail,0
22130,11,170.85,0,1,1,Surburban,Phone,2) $100 - $200,Womens E-Mail,1
47856,11,96.32,0,1,1,Surburban,Web,1) $0 - $100,Mens E-Mail,0
40083,3,394.73,0,1,0,Urban,Multichannel,4) $350 - $500,Womens E-Mail,0
25729,4,336.32,0,1,0,Surburban,Web,3) $200 - $350,Womens E-Mail,1
17273,8,369.28,1,0,1,Urban,Web,4) $350 - $500,Mens E-Mail,1
35041,9,29.94,0,1,0,Urban,Web,1) $0 - $100,No E-Mail,1
29210,3,31.76,1,0,0,Surburban,Phone,1) $0 - $100,Womens E-Mail,1
38978,3,134.73,0,1,1,Rural,Web,2) $100 - $200,Mens E-Mail,0
48088,3,48.64,1,0,0,Rural,Web,1) $0 - $100,No E-Mail,0
4241,5,80.04,1,0,1,Urban,Web,1) $0 - $100,Womens E-Mail,0
58929,7,184.22,0,1,0,Surburban,Web,2) $100 - $200,Womens E-Mail,0
37656,10,138.2,1,0,0,Surburban,Web,2) $100 - $200,Womens E-Mail,0
23218,1,167.03,0,1,1,Urban,Phone,2) $100 - $200,Mens E-Mail,0
21743,2,421.28,1,0,1,Surburban,Phone,4) $350 - $500,No E-Mail,0
6735,1,643.15,1,0,1,Urban,Phone,5) $500 - $750,Womens E-Mail,0
51114,1,44.29,1,0,0,Surburban,Web,1) $0 - $100,Mens E-Mail,1
43118,6,263.78,1,0,0,Urban,Multichannel,3) $200 - $350,No E-Mail,0
41069,3,445.18,1,1,0,Surburban,Multichannel,4) $350 - $500,Womens E-Mail,0
32279,8,47.56,1,0,1,Surburban,Web,1) $0 - $100,No E-Mail,0
49843,4,139.11,0,1,1,Urban,Phone,2) $100 - $200,Mens E-Mail,0
685,5,58.49,1,0,0,Surburban,Web,1) $0 - $100,No E-Mail,1
25254,4,333.26,1,0,1,Surburban,Phone,3) $200 - $350,Mens E-Mail,0
48625,2,630.63,0,1,1,Surburban,Multichannel,5) $500 - $750,Womens E-Mail,0
47337,1,320.28,1,1,0,Surburban,Multichannel,3) $200 - $350,Womens E-Mail,0
13139,11,29.92,0,1,0,Rural,Phone,1) $0 - $100,Womens E-Mail,0
48157,6,580.98,1,1,1,Urban,Multichannel,5) $500 - $750,Womens E-Mail,0
61565,1,325.8,1,1,0,Urban,Web,3) $200 - $350,No E-Mail,1
51396,6,395.93,1,0,0,Rural,Web,4) $350 - $500,No E-Mail,0
26874,9,30.16,0,1,1,Urban,Phone,1) $0 - $100,Womens E-Mail,0
14624,1,261.93,0,1,0,Urban,Web,3) $200 - $350,No E-Mail,0
46051,9,30.09,0,1,0,Rural,Web,1) $0 - $100,Mens E-Mail,0
61176,1,275.44,1,1,0,Rural,Web,3) $200 - $350,Mens E-Mail,0
39096,9,180.09,0,1,0,Surburban,Phone,2) $100 - $200,Womens E-Mail,0
46308,3,135.9,1,0,1,Surburban,Phone,2) $100 - $200,Mens E-Mail,0
10851,5,48.18,0,1,0,Urban,Web,1) $0 - $100,No E-Mail,0
46238,10,258.33,1,0,0,Urban,Phone,3) $200 - $350,No E-Mail,0
49649,8,76.47,1,0,0,Surburban,Web,1) $0 - $100,No E-Mail,0
50759,2,158.04,0,1,1,Surburban,Phone,2) $100 - $200,No E-Mail,1
42229,10,306.54,0,1,0,Surburban,Web,3) $200 - $350,No E-Mail,1
46744,5,459.27,1,1,1,Surburban,Multichannel,4) $350 - $500,No E-Mail,0
9470,9,29.9,1,0,1,Urban,Web,1) $0 - $100,Womens E-Mail,0
62623,9,100.42,1,0,0,Surburban,Phone,2) $100 - $200,No E-Mail,0
1252,9,87.36,1,0,0,Surburban,Phone,1) $0 - $100,No E-Mail,1
43504,1,213.77,1,0,1,Urban,Web,3) $200 - $350,Mens E-Mail,0
19120,1,37.63,0,1,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
35089,5,552.75,1,0,1,Urban,Multichannel,5) $500 - $750,Womens E-Mail,0
57255,2,113.66,1,0,0,Urban,Web,2) $100 - $200,No E-Mail,0
10208,10,33.4,0,1,0,Surburban,Web,1) $0 - $100,Womens E-Mail,0
15917,3,207.23,1,0,0,Surburban,Web,3) $200 - $350,Mens E-Mail,0
41362,5,235.89,0,1,0,Surburban,Web,3) $200 - $350,Womens E-Mail,0
3736,9,103.64,0,1,0,Urban,Web,2) $100 - $200,No E-Mail,0
57983,6,30.08,1,0,1,Rural,Phone,1) $0 - $100,No E-Mail,0
56804,2,274.49,0,1,1,Surburban,Phone,3) $200 - $350,Womens E-Mail,0
38492,2,153.1,1,0,0,Surburban,Phone,2) $100 - $200,Womens E-Mail,0
31255,1,1115.77,1,1,1,Surburban,Web,"7) $1,000 +",No E-Mail,0
36910,6,30.09,0,1,1,Surburban,Web,1) $0 - $100,Womens E-Mail,0
50852,5,62.16,0,1,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
4647,9,57.71,1,0,1,Urban,Web,1) $0 - $100,Mens E-Mail,0
37748,9,82.31,1,0,1,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
819,11,42.39,1,0,1,Surburban,Web,1) $0 - $100,Womens E-Mail,0
21317,10,267.76,1,1,0,Urban,Multichannel,3) $200 - $350,Womens E-Mail,0
25588,1,31.34,0,1,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
16861,3,30.03,0,1,0,Rural,Web,1) $0 - $100,Womens E-Mail,0
62100,3,33.24,0,1,0,Urban,Phone,1) $0 - $100,Womens E-Mail,0
60898,8,523.22,1,0,1,Urban,Web,5) $500 - $750,No E-Mail,0
24591,12,188.42,0,1,0,Surburban,Web,2) $100 - $200,Mens E-Mail,1
35311,9,78.47,1,0,0,Rural,Web,1) $0 - $100,Womens E-Mail,1
42818,11,105.39,1,0,1,Urban,Phone,2) $100 - $200,Mens E-Mail,0
31788,1,297.47,1,0,0,Surburban,Multichannel,3) $200 - $350,No E-Mail,0
35802,5,169.54,1,0,1,Surburban,Web,2) $100 - $200,No E-Mail,0
24018,4,251.81,1,1,0,Urban,Phone,3) $200 - $350,No E-Mail,0
26722,8,29.9,0,1,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
45449,3,29.92,1,0,0,Urban,Web,1) $0 - $100,No E-Mail,0
54155,9,40.59,0,1,1,Surburban,Web,1) $0 - $100,Mens E-Mail,0
51379,6,169.32,1,0,1,Surburban,Web,2) $100 - $200,Mens E-Mail,0
52527,6,30.47,0,1,0,Rural,Phone,1) $0 - $100,Womens E-Mail,0
2527,4,33.1,0,1,0,Surburban,Web,1) $0 - $100,Mens E-Mail,1
40314,4,81.01,0,1,1,Urban,Phone,1) $0 - $100,Mens E-Mail,1
15371,10,200.77,1,1,1,Urban,Multichannel,3) $200 - $350,Womens E-Mail,0
7019,3,763.19,1,1,1,Rural,Web,"6) $750 - $1,000",Womens E-Mail,1
45230,10,30.02,1,0,1,Surburban,Web,1) $0 - $100,Mens E-Mail,0
4839,7,956.14,1,0,1,Urban,Multichannel,"6) $750 - $1,000",No E-Mail,0
41213,1,847.85,1,0,1,Surburban,Web,"6) $750 - $1,000",Mens E-Mail,1
62306,2,48.56,1,0,0,Urban,Web,1) $0 - $100,Mens E-Mail,0
29331,2,198.35,1,0,0,Surburban,Phone,2) $100 - $200,Womens E-Mail,0
45035,5,302.9,1,0,0,Surburban,Multichannel,3) $200 - $350,Womens E-Mail,0
27614,8,226.96,1,0,0,Rural,Multichannel,3) $200 - $350,Mens E-Mail,1
861,4,85.91,1,0,1,Surburban,Web,1) $0 - $100,Womens E-Mail,0
59630,1,303.07,0,1,1,Surburban,Phone,3) $200 - $350,Mens E-Mail,0
37525,2,1026.49,0,1,1,Surburban,Web,"7) $1,000 +",Womens E-Mail,0
56052,5,313.88,1,0,0,Urban,Phone,3) $200 - $350,Mens E-Mail,1
44062,9,494.52,0,1,0,Surburban,Phone,4) $350 - $500,No E-Mail,0
15239,5,763.47,0,1,1,Surburban,Phone,"6) $750 - $1,000",Mens E-Mail,0
33154,11,29.96,0,1,1,Rural,Web,1) $0 - $100,Womens E-Mail,0
6089,2,400.09,0,1,0,Surburban,Web,4) $350 - $500,Mens E-Mail,0
10710,11,57.12,1,0,1,Surburban,Web,1) $0 - $100,No E-Mail,0
50988,10,136.03,0,1,0,Urban,Web,2) $100 - $200,Womens E-Mail,0
20605,1,177.62,1,0,0,Urban,Phone,2) $100 - $200,Womens E-Mail,0
32562,5,281.04,1,1,0,Rural,Web,3) $200 - $350,Mens E-Mail,0
56840,12,128.59,1,0,1,Surburban,Web,2) $100 - $200,No E-Mail,0
51878,1,473.38,0,1,0,Urban,Web,4) $350 - $500,Womens E-Mail,0
50405,5,30.08,1,0,1,Urban,Phone,1) $0 - $100,No E-Mail,0
29056,6,30.03,0,1,0,Surburban,Web,1) $0 - $100,Mens E-Mail,0
53954,2,65.0,1,0,0,Surburban,Web,1) $0 - $100,Mens E-Mail,0
7779,1,57.93,1,0,1,Urban,Web,1) $0 - $100,Mens E-Mail,0
15827,1,786.16,1,1,1,Surburban,Web,"6) $750 - $1,000",No E-Mail,1
54588,3,72.97,0,1,0,Surburban,Web,1) $0 - $100,No E-Mail,0
5368,3,189.23,0,1,1,Surburban,Web,2) $100 - $200,Mens E-Mail,0
2476,8,263.53,0,1,0,Surburban,Multichannel,3) $200 - $350,Mens E-Mail,1
18418,2,150.01,1,0,0,Urban,Web,2) $100 - $200,No E-Mail,0
12457,11,133.44,0,1,1,Rural,Web,2) $100 - $200,Mens E-Mail,1
5399,3,30.06,0,1,1,Urban,Phone,1) $0 - $100,No E-Mail,0
57666,11,101.63,1,0,0,Urban,Web,2) $100 - $200,Womens E-Mail,0
60467,4,92.09,1,0,0,Urban,Phone,1) $0 - $100,Mens E-Mail,0
38854,3,67.64,0,1,1,Surburban,Web,1) $0 - $100,Womens E-Mail,1
25613,7,49.36,0,1,0,Rural,Phone,1) $0 - $100,Womens E-Mail,0
14718,4,94.66,1,0,0,Rural,Web,1) $0 - $100,Mens E-Mail,0
59844,4,30.1,0,1,0,Surburban,Phone,1) $0 - $100,No E-Mail,0
58459,3,224.7,1,0,1,Urban,Phone,3) $200 - $350,Womens E-Mail,0
44687,12,184.79,0,1,0,Urban,Web,2) $100 - $200,Mens E-Mail,0
59046,8,29.96,1,0,0,Urban,Phone,1) $0 - $100,No E-Mail,0
3928,1,354.0,0,1,0,Rural,Phone,4) $350 - $500,Mens E-Mail,0
43360,9,182.59,0,1,0,Urban,Web,2) $100 - $200,No E-Mail,0
28892,7,29.9,1,0,0,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
22577,1,398.5,0,1,0,Surburban,Phone,4) $350 - $500,Womens E-Mail,0
27110,7,48.63,1,0,1,Urban,Phone,1) $0 - $100,Mens E-Mail,0
61104,2,189.06,1,0,0,Urban,Web,2) $100 - $200,No E-Mail,1
32172,10,328.03,1,0,0,Urban,Multichannel,3) $200 - $350,Mens E-Mail,0
24582,8,36.34,0,1,0,Urban,Phone,1) $0 - $100,No E-Mail,0
34392,5,245.06,1,0,1,Surburban,Web,3) $200 - $350,Mens E-Mail,0
39252,1,29.82,0,1,0,Urban,Phone,1) $0 - $100,No E-Mail,0
24155,3,302.51,1,1,1,Urban,Multichannel,3) $200 - $350,No E-Mail,0
36152,4,975.35,1,0,1,Urban,Multichannel,"6) $750 - $1,000",Womens E-Mail,0
39025,5,443.21,1,1,0,Urban,Phone,4) $350 - $500,Womens E-Mail,1
21349,10,167.18,1,0,0,Urban,Phone,2) $100 - $200,No E-Mail,0
39829,10,61.21,1,0,0,Urban,Phone,1) $0 - $100,Womens E-Mail,0
50346,1,32.45,0,1,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
1164,7,30.12,0,1,0,Rural,Web,1) $0 - $100,Womens E-Mail,0
57285,6,386.74,1,0,0,Urban,Web,4) $350 - $500,No E-Mail,1
28263,5,30.21,1,0,1,Urban,Phone,1) $0 - $100,Mens E-Mail,0
41576,1,444.43,1,1,0,Surburban,Multichannel,4) $350 - $500,Mens E-Mail,1
24321,10,126.16,1,0,0,Surburban,Phone,2) $100 - $200,No E-Mail,0
13164,7,225.32,0,1,1,Surburban,Phone,3) $200 - $350,Womens E-Mail,0
47712,5,47.23,1,0,0,Rural,Phone,1) $0 - $100,Mens E-Mail,0
48024,10,43.71,0,1,1,Rural,Web,1) $0 - $100,No E-Mail,1
32908,2,256.52,1,0,1,Urban,Multichannel,3) $200 - $350,Mens E-Mail,0
32292,8,44.51,0,1,1,Surburban,Web,1) $0 - $100,No E-Mail,0
6282,9,29.8,1,0,0,Urban,Phone,1) $0 - $100,No E-Mail,0
51421,7,55.51,1,0,1,Urban,Phone,1) $0 - $100,Mens E-Mail,0
26323,6,705.41,0,1,1,Urban,Phone,5) $500 - $750,No E-Mail,0
26504,10,50.76,1,0,1,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
300,7,90.27,0,1,0,Surburban,Web,1) $0 - $100,No E-Mail,0
48790,5,63.8,0,1,0,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
59627,9,429.65,1,0,0,Surburban,Multichannel,4) $350 - $500,Womens E-Mail,1
1533,5,286.97,1,0,0,Rural,Multichannel,3) $200 - $350,Mens E-Mail,1
29327,1,1678.45,1,0,1,Urban,Phone,"7) $1,000 +",Mens E-Mail,0
5416,7,198.58,0,1,0,Rural,Phone,2) $100 - $200,Womens E-Mail,0
34534,3,552.42,1,0,1,Rural,Web,5) $500 - $750,Womens E-Mail,0
1643,10,205.98,1,0,0,Urban,Web,3) $200 - $350,Womens E-Mail,0
31597,3,211.21,1,1,0,Surburban,Web,3) $200 - $350,Womens E-Mail,1
63227,12,59.94,1,0,1,Urban,Phone,1) $0 - $100,No E-Mail,0
7184,2,83.94,0,1,1,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
48851,1,709.32,1,0,1,Surburban,Multichannel,5) $500 - $750,No E-Mail,0
25689,10,30.13,0,1,0,Surburban,Web,1) $0 - $100,Mens E-Mail,0
20377,4,429.26,0,1,0,Surburban,Web,4) $350 - $500,No E-Mail,0
6209,1,616.73,1,0,1,Surburban,Multichannel,5) $500 - $750,Womens E-Mail,0
45127,1,208.98,0,1,1,Rural,Web,3) $200 - $350,Mens E-Mail,0
47994,5,308.08,0,1,0,Urban,Phone,3) $200 - $350,No E-Mail,0
10554,9,235.31,1,0,1,Urban,Phone,3) $200 - $350,Womens E-Mail,0
51456,10,182.51,0,1,0,Surburban,Phone,2) $100 - $200,No E-Mail,0
36662,1,228.28,1,0,1,Urban,Phone,3) $200 - $350,Womens E-Mail,0
41335,10,29.92,1,0,1,Rural,Phone,1) $0 - $100,Mens E-Mail,0
23243,12,49.73,0,1,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
53089,9,206.77,1,0,1,Surburban,Multichannel,3) $200 - $350,Mens E-Mail,0
58192,9,148.35,0,1,0,Rural,Web,2) $100 - $200,No E-Mail,0
46170,3,256.02,0,1,1,Surburban,Phone,3) $200 - $350,Womens E-Mail,0
32745,2,423.93,0,1,0,Surburban,Phone,4) $350 - $500,No E-Mail,0
58803,6,375.32,1,0,0,Urban,Phone,4) $350 - $500,No E-Mail,1
56507,3,70.35,1,0,1,Urban,Web,1) $0 - $100,No E-Mail,0
18891,8,398.82,1,0,0,Urban,Web,4) $350 - $500,No E-Mail,0
57275,2,451.41,0,1,0,Urban,Web,4) $350 - $500,No E-Mail,1
11790,11,135.39,1,0,0,Rural,Web,2) $100 - $200,No E-Mail,0
8090,7,482.23,1,1,0,Rural,Phone,4) $350 - $500,No E-Mail,1
13993,10,216.44,1,0,1,Surburban,Web,3) $200 - $350,Womens E-Mail,0
36046,7,29.97,0,1,0,Rural,Phone,1) $0 - $100,Mens E-Mail,0
59954,7,29.91,1,0,0,Urban,Web,1) $0 - $100,No E-Mail,1
22037,10,139.01,0,1,0,Surburban,Web,2) $100 - $200,Womens E-Mail,0
20194,1,1404.75,0,1,1,Rural,Multichannel,"7) $1,000 +",Womens E-Mail,0
57096,9,166.88,0,1,1,Urban,Phone,2) $100 - $200,No E-Mail,0
55684,10,368.06,0,1,0,Urban,Phone,4) $350 - $500,Womens E-Mail,1
20013,10,627.4,0,1,1,Surburban,Multichannel,5) $500 - $750,No E-Mail,0
13183,6,90.33,1,0,1,Urban,Web,1) $0 - $100,Mens E-Mail,0
24814,1,29.99,1,0,0,Surburban,Phone,1) $0 - $100,Womens E-Mail,1
19450,4,61.76,1,0,1,Urban,Phone,1) $0 - $100,Womens E-Mail,0
39909,10,49.39,1,0,1,Surburban,Web,2) $100 - $200,Womens E-Mail,0
56974,12,75.7,1,0,1,Urban,Phone,1) $0 - $100,Mens E-Mail,1
16204,2,80.19,0,1,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
4983,5,148.01,1,0,1,Surburban,Web,2) $100 - $200,No E-Mail,0
60339,3,427.35,1,1,0,Urban,Multichannel,4) $350 - $500,Mens E-Mail,0
57206,12,163.18,1,0,0,Surburban,Phone,2) $100 - $200,No E-Mail,0
27912,11,304.74,1,0,0,Surburban,Phone,3) $200 - $350,Mens E-Mail,0
33247,10,30.05,1,0,0,Urban,Phone,1) $0 - $100,Womens E-Mail,0
55115,8,284.47,1,1,1,Rural,Phone,3) $200 - $350,Mens E-Mail,0
18820,6,45.62,1,0,1,Surburban,Web,1) $0 - $100,Womens E-Mail,0
62423,9,29.73,0,1,1,Urban,Phone,1) $0 - $100,Womens E-Mail,0
800,10,359.26,1,1,0,Urban,Multichannel,4) $350 - $500,No E-Mail,0
20590,6,180.22,0,1,0,Rural,Phone,2) $100 - $200,Womens E-Mail,0
41351,9,307.42,0,1,1,Urban,Phone,3) $200 - $350,No E-Mail,0
51278,1,53.32,0,1,0,Urban,Phone,1) $0 - $100,Womens E-Mail,1
23587,4,90.15,1,0,0,Urban,Phone,1) $0 - $100,Mens E-Mail,0
16098,10,41.38,0,1,1,Surburban,Web,1) $0 - $100,Mens E-Mail,0
8663,5,630.46,1,1,1,Surburban,Multichannel,5) $500 - $750,No E-Mail,0
53190,11,29.92,1,0,0,Surburban,Phone,1) $0 - $100,No E-Mail,0
36992,1,30.19,1,0,0,Urban,Web,1) $0 - $100,No E-Mail,0
61095,3,47.84,0,1,1,Urban,Phone,1) $0 - $100,Mens E-Mail,0
47819,1,953.65,0,1,1,Urban,Multichannel,"6) $750 - $1,000",Mens E-Mail,0
63344,8,383.29,0,1,1,Urban,Multichannel,4) $350 - $500,No E-Mail,0
13016,11,161.61,0,1,0,Surburban,Web,2) $100 - $200,Mens E-Mail,0
62006,2,2226.8,1,1,1,Urban,Phone,"7) $1,000 +",No E-Mail,0
9138,5,126.62,1,0,0,Surburban,Phone,2) $100 - $200,Womens E-Mail,1
3461,1,368.96,0,1,1,Surburban,Web,4) $350 - $500,Mens E-Mail,0
24294,1,38.74,0,1,1,Urban,Web,1) $0 - $100,Womens E-Mail,0
13742,4,356.42,0,1,0,Surburban,Web,4) $350 - $500,Mens E-Mail,0
23113,2,198.98,0,1,1,Urban,Phone,3) $200 - $350,No E-Mail,0
35131,1,48.41,0,1,1,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
45615,12,195.6,1,0,0,Urban,Phone,2) $100 - $200,No E-Mail,0
1186,1,93.7,0,1,1,Urban,Web,1) $0 - $100,No E-Mail,0
19719,11,53.71,0,1,0,Surburban,Web,1) $0 - $100,Womens E-Mail,0
43373,7,77.35,1,0,0,Rural,Web,1) $0 - $100,Womens E-Mail,0
8649,10,37.07,0,1,0,Surburban,Web,1) $0 - $100,No E-Mail,0
7420,4,58.34,0,1,1,Urban,Web,1) $0 - $100,No E-Mail,1
55869,2,371.09,0,1,0,Urban,Phone,4) $350 - $500,Mens E-Mail,0
60727,1,501.73,1,0,0,Surburban,Web,4) $350 - $500,Womens E-Mail,0
28922,10,349.64,0,1,0,Surburban,Phone,3) $200 - $350,No E-Mail,1
1103,7,160.92,1,0,0,Urban,Phone,2) $100 - $200,No E-Mail,1
50281,2,88.08,1,0,1,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
46163,1,377.03,0,1,0,Surburban,Web,4) $350 - $500,No E-Mail,1
6914,9,123.44,0,1,0,Urban,Phone,2) $100 - $200,No E-Mail,0
25424,11,94.21,1,0,1,Urban,Web,1) $0 - $100,No E-Mail,0
48327,12,314.98,1,0,0,Rural,Web,3) $200 - $350,Mens E-Mail,0
24032,8,239.18,1,0,0,Urban,Web,3) $200 - $350,No E-Mail,0
46799,10,121.46,1,0,1,Rural,Phone,3) $200 - $350,No E-Mail,0
11104,5,148.17,0,1,1,Urban,Web,2) $100 - $200,No E-Mail,0
11465,6,83.63,0,1,1,Urban,Phone,1) $0 - $100,Womens E-Mail,0
31262,10,312.62,1,0,1,Rural,Phone,3) $200 - $350,Womens E-Mail,1
41601,1,278.01,1,0,0,Urban,Phone,3) $200 - $350,No E-Mail,0
10838,5,399.56,1,0,1,Urban,Web,4) $350 - $500,No E-Mail,0
780,3,239.03,1,1,0,Urban,Phone,3) $200 - $350,Womens E-Mail,1
19974,2,70.75,1,0,1,Rural,Phone,1) $0 - $100,No E-Mail,0
2995,4,1038.37,1,1,1,Urban,Web,"7) $1,000 +",Mens E-Mail,1
9062,6,633.84,1,1,1,Surburban,Phone,5) $500 - $750,No E-Mail,0
11828,9,29.83,1,0,0,Urban,Web,2) $100 - $200,No E-Mail,0
36645,4,63.32,1,0,0,Surburban,Phone,1) $0 - $100,No E-Mail,0
58320,6,30.24,0,0,0,Surburban,Web,1) $0 - $100,No E-Mail,1
57344,1,535.99,0,1,1,Surburban,Multichannel,5) $500 - $750,Mens E-Mail,0
48217,7,346.4,0,1,0,Surburban,Phone,3) $200 - $350,Mens E-Mail,0
40305,10,197.37,0,1,0,Urban,Web,2) $100 - $200,No E-Mail,0
11966,2,122.05,0,1,1,Urban,Web,2) $100 - $200,Mens E-Mail,0
20845,3,145.03,1,0,1,Urban,Phone,2) $100 - $200,No E-Mail,0
19930,10,483.15,0,1,0,Rural,Phone,4) $350 - $500,Mens E-Mail,0
31896,5,496.34,0,1,1,Rural,Multichannel,5) $500 - $750,Womens E-Mail,0
31504,5,159.08,0,1,1,Urban,Web,2) $100 - $200,No E-Mail,0
6520,5,215.18,0,1,0,Urban,Multichannel,3) $200 - $350,Mens E-Mail,0
45153,3,71.56,1,0,1,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
54347,7,397.17,0,1,1,Surburban,Phone,4) $350 - $500,Womens E-Mail,0
23981,7,29.89,1,0,0,Urban,Phone,1) $0 - $100,No E-Mail,0
53923,2,119.35,0,1,1,Surburban,Phone,2) $100 - $200,No E-Mail,0
10038,10,61.25,0,1,1,Urban,Web,1) $0 - $100,Womens E-Mail,0
10512,11,54.17,1,0,1,Urban,Web,1) $0 - $100,Womens E-Mail,0
59382,12,246.92,1,0,1,Surburban,Multichannel,3) $200 - $350,Mens E-Mail,0
54752,6,590.06,0,1,1,Surburban,Web,5) $500 - $750,Mens E-Mail,1
34778,6,375.67,0,1,0,Surburban,Web,4) $350 - $500,No E-Mail,0
16690,10,748.82,1,0,1,Rural,Web,5) $500 - $750,Mens E-Mail,0
9032,1,377.26,0,1,0,Urban,Multichannel,4) $350 - $500,No E-Mail,0
32394,3,252.03,1,0,0,Urban,Phone,3) $200 - $350,Mens E-Mail,0
19778,8,130.65,0,1,0,Urban,Phone,2) $100 - $200,No E-Mail,0
36487,11,59.4,0,1,0,Surburban,Web,1) $0 - $100,No E-Mail,0
6072,1,87.12,0,1,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,1
23399,10,230.92,0,1,0,Surburban,Multichannel,3) $200 - $350,Mens E-Mail,0
63698,4,79.51,0,1,0,Surburban,Web,1) $0 - $100,No E-Mail,0
16225,3,147.21,1,0,1,Urban,Phone,2) $100 - $200,Mens E-Mail,0
48955,8,296.63,0,1,0,Urban,Web,3) $200 - $350,Womens E-Mail,1
55229,2,433.9,0,1,1,Urban,Phone,4) $350 - $500,Womens E-Mail,0
18092,11,229.73,1,0,1,Surburban,Multichannel,3) $200 - $350,Womens E-Mail,0
45526,12,113.15,0,1,0,Surburban,Web,2) $100 - $200,Womens E-Mail,0
18204,8,42.08,1,0,1,Urban,Phone,1) $0 - $100,Mens E-Mail,0
58874,1,142.16,1,0,1,Surburban,Phone,2) $100 - $200,Mens E-Mail,0
3471,10,58.28,1,0,1,Urban,Web,1) $0 - $100,No E-Mail,0
55556,8,282.08,1,1,0,Urban,Phone,3) $200 - $350,Womens E-Mail,0
59111,1,376.46,1,0,0,Surburban,Web,4) $350 - $500,No E-Mail,0
48794,7,165.28,0,1,1,Urban,Phone,2) $100 - $200,Womens E-Mail,0
23922,2,30.2,0,1,1,Urban,Phone,1) $0 - $100,Mens E-Mail,0
53620,2,29.99,0,1,1,Rural,Phone,1) $0 - $100,Mens E-Mail,0
36699,9,219.21,1,0,0,Urban,Phone,3) $200 - $350,No E-Mail,0
34079,4,30.11,0,1,1,Urban,Phone,1) $0 - $100,Mens E-Mail,0
58160,5,29.88,1,0,0,Rural,Web,1) $0 - $100,No E-Mail,0
29676,11,55.5,0,1,1,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
22099,1,506.72,1,0,1,Surburban,Multichannel,5) $500 - $750,Mens E-Mail,0
25345,4,30.04,0,1,0,Surburban,Web,1) $0 - $100,No E-Mail,0
63754,5,522.17,1,0,1,Urban,Phone,5) $500 - $750,Mens E-Mail,0
53498,11,228.81,0,1,1,Surburban,Multichannel,3) $200 - $350,Womens E-Mail,0
9517,2,232.82,1,1,0,Urban,Web,3) $200 - $350,No E-Mail,1
59600,1,364.1,1,0,0,Rural,Phone,4) $350 - $500,No E-Mail,0
32466,1,691.48,0,1,1,Urban,Multichannel,5) $500 - $750,No E-Mail,0
19042,5,168.96,1,0,1,Urban,Phone,2) $100 - $200,No E-Mail,0
21015,10,178.72,0,1,0,Urban,Web,2) $100 - $200,Mens E-Mail,0
47836,10,445.88,0,1,0,Urban,Multichannel,4) $350 - $500,No E-Mail,0
32149,1,600.89,0,1,1,Rural,Multichannel,5) $500 - $750,Womens E-Mail,1
38367,11,36.7,1,0,0,Surburban,Web,2) $100 - $200,Womens E-Mail,0
3780,5,130.85,1,0,0,Surburban,Web,2) $100 - $200,No E-Mail,0
50928,4,580.68,1,0,1,Surburban,Web,5) $500 - $750,Mens E-Mail,0
29626,2,439.08,1,0,0,Surburban,Web,4) $350 - $500,Mens E-Mail,0
10354,9,466.61,0,1,0,Urban,Multichannel,4) $350 - $500,Mens E-Mail,1
8084,10,29.76,0,1,1,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
7068,4,820.96,1,1,1,Urban,Web,"6) $750 - $1,000",Womens E-Mail,0
16921,3,74.75,1,0,1,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
50073,12,70.92,0,1,0,Surburban,Phone,1) $0 - $100,No E-Mail,0
13132,1,258.23,1,1,0,Urban,Phone,3) $200 - $350,No E-Mail,1
15243,6,261.95,0,1,1,Urban,Web,3) $200 - $350,Mens E-Mail,0
46669,3,760.39,0,1,1,Urban,Phone,"6) $750 - $1,000",Mens E-Mail,0
34747,9,494.02,0,1,1,Surburban,Web,4) $350 - $500,No E-Mail,0
8773,9,379.38,1,0,0,Urban,Web,4) $350 - $500,Mens E-Mail,1
9353,9,315.96,1,1,0,Urban,Web,3) $200 - $350,Womens E-Mail,0
10850,7,166.9,1,0,0,Urban,Phone,2) $100 - $200,Mens E-Mail,0
54032,1,594.29,0,1,1,Surburban,Web,5) $500 - $750,Womens E-Mail,0
